/home/juyoung/ImageNet-O/imagenet-o/n04201297/paneling_panelling_pane_0.9999591.JPEG 0.42480275
/home/juyoung/ImageNet-O/imagenet-o/n04201297/Burberry_0.99593395.JPEG 0.18132187
/home/juyoung/ImageNet-O/imagenet-o/n04201297/window_0.9999559.JPEG 0.45101485
/home/juyoung/ImageNet-O/imagenet-o/n04201297/window_frame_0.9994561.JPEG 0.35822654
/home/juyoung/ImageNet-O/imagenet-o/n04201297/line_0.9981669.JPEG 0.23218635
/home/juyoung/ImageNet-O/imagenet-o/n04201297/wainscoting_wainscotting_0.99888307.JPEG 0.25497648
/home/juyoung/ImageNet-O/imagenet-o/n04201297/aviary_bird_sanctuary_volary_0.9965971.JPEG 0.3266358
/home/juyoung/ImageNet-O/imagenet-o/n03271574/dish_dish_aerial_dish_antenna_saucer_0.998276.JPEG 0.44548073
/home/juyoung/ImageNet-O/imagenet-o/n03271574/antenna_aerial_transmitting_aerial_0.99923825.JPEG 0.36614567
/home/juyoung/ImageNet-O/imagenet-o/n03271574/steam_turbine_0.9995633.JPEG 0.4069962
/home/juyoung/ImageNet-O/imagenet-o/n03271574/electric_lamp_0.995738.JPEG 0.65918964
/home/juyoung/ImageNet-O/imagenet-o/n03271574/complementary_color_complementary_0.9953538.JPEG 0.40163612
/home/juyoung/ImageNet-O/imagenet-o/n03271574/impeller_0.9957015.JPEG 0.5893112
/home/juyoung/ImageNet-O/imagenet-o/n04557648/Mason_jar_0.9932753.JPEG 0.38184705
/home/juyoung/ImageNet-O/imagenet-o/n04557648/cellophane_0.99975115.JPEG 0.5291558
/home/juyoung/ImageNet-O/imagenet-o/n04557648/paper_clip_paperclip_gem_clip_0.997407.JPEG 0.34191644
/home/juyoung/ImageNet-O/imagenet-o/n04557648/light-emitting_diode_LED_0.96615815.JPEG 0.32244477
/home/juyoung/ImageNet-O/imagenet-o/n04557648/light_beer_0.9989378.JPEG 0.30185905
/home/juyoung/ImageNet-O/imagenet-o/n06874185/reflector_0.99999416.JPEG 0.6000576
/home/juyoung/ImageNet-O/imagenet-o/n06874185/horn_0.99980456.JPEG 0.37489936
/home/juyoung/ImageNet-O/imagenet-o/n06874185/taillight_tail_lamp_rear_light_rear_lamp_0.9999528.JPEG 0.8806023
/home/juyoung/ImageNet-O/imagenet-o/n06874185/chandelier_pendant_pendent_0.99804366.JPEG 0.5278925
/home/juyoung/ImageNet-O/imagenet-o/n06874185/perforation_0.9906556.JPEG 0.46380693
/home/juyoung/ImageNet-O/imagenet-o/n06874185/power_line_power_cable_0.99186784.JPEG 0.39430347
/home/juyoung/ImageNet-O/imagenet-o/n06874185/light-emitting_diode_LED_0.99682343.JPEG 0.38697982
/home/juyoung/ImageNet-O/imagenet-o/n03786901/reamer_juicer_juice_reamer_0.99540114.JPEG 0.73617864
/home/juyoung/ImageNet-O/imagenet-o/n03786901/stoup_stoop_0.99989676.JPEG 0.6195081
/home/juyoung/ImageNet-O/imagenet-o/n03786901/thyme_0.98914766.JPEG 0.7499946
/home/juyoung/ImageNet-O/imagenet-o/n03786901/baptismal_font_baptistry_baptistery_font_0.99831235.JPEG 0.46360758
/home/juyoung/ImageNet-O/imagenet-o/n03786901/fanjet_fan-jet_fanjet_engine_turbojet_turbojet_engine_turbofan_turbofan_engine_0.9981761.JPEG 0.92231727
